id,Type,Length,Isometrie,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
5,Distributor,,Links,18,0,18,42.16597609705379,88.42752126900544,401773.58264969,5531920.1217218
5,Distributor,,Links,19,0,19,45.54318332555796,93.79696981505499,401776.954770607,5531920.30700317
5,Distributor,,Links,20,0,20,47.73075926461946,107.82183295115961,401779.104034488,5531919.89938416
5,Distributor,,Links,21,0,21,50.01866534642400,112.00887127059185,401781.179185822,5531918.93592104
5,Distributor,,Links,22,0,22,53.97970195849594,107.61319598287766,401784.921869477,5531917.63895145
5,Distributor,,Links,23,0,23,57.45114508145122,106.84663483008204,401788.25693412,5531916.67548834
5,Distributor,,Links,24,0,24,65.30322872568726,107.57985142537245,401795.74230143,5531914.30388681
8,Akkumulator,,Rechts,0,0,0,0.00000000000000,300.27702494844959,402005.036135924,5531955.50119922
8,Akkumulator,,Rechts,1,0,1,1.85582207070005,313.34178879827147,402003.433452081,5531956.43687013
8,Akkumulator,,Rechts,2,0,2,3.37947268402327,339.10424190074724,402002.590421852,5531957.70604751
8,Akkumulator,,Rechts,3,0,3,5.58836543076133,350.63707251553336,402002.275443525,5531959.89236767
8,Akkumulator,,Rechts,4,0,4,7.71789247501008,351.45763369052560,402001.88635265,5531961.98604714
8,Akkumulator,,Rechts,5,0,5,9.34045379990123,348.21126394660126,402001.701071281,5531963.59799505
8,Akkumulator,,Rechts,6,0,6,11.23938446461089,340.09147646325056,402001.145227174,5531965.41375247
8,Akkumulator,,Rechts,7,0,7,12.62615084180152,325.41036325550402,402000.607911203,5531966.69219391
8,Akkumulator,,Rechts,8,0,8,13.78377993318400,313.61724797432373,401999.76982915,5531967.49076989
1,Distributor,,Links,0,0,0,0.00000000000000,115.20462010272954,402003.686881365,5531888.01496361
1,Distributor,,Links,1,0,1,7.71419976555922,119.07165532327618,402010.666633126,5531884.72985427
1,Distributor,,Links,2,0,2,19.53130829553879,122.39387093117014,402020.584175489,5531878.30440428
1,Distributor,,Links,3,0,3,30.38447074329847,118.93291712944475,402029.803299377,5531872.57737278
1,Distributor,,Links,4,0,4,43.44097406030262,115.08116245101544,402041.536729779,5531866.85034127
1,Distributor,,Links,5,0,5,56.75862590399342,116.90931203686463,402053.689211267,5531861.40267716
