id,Type,Length,Isometrie,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
6,,108.461,Rechts,13,0,13,108.43050051062060,277.79207808161601,401997.53169536,5531650.20275723
7,,156.434,Rechts,0,0,0,0.00000000000000,324.03828931029221,402104.460835968,5531643.49297886
7,,156.434,Rechts,1,0,1,3.49064375092305,321.53799996454603,402102.410974709,5531646.31833948
7,,156.434,Rechts,2,0,2,8.21893208222044,316.03138830491793,402099.311287815,5531649.88886489
7,,156.434,Rechts,3,0,3,11.43919829229061,307.42105041613479,402096.957095237,5531652.08611129
7,,156.434,Rechts,4,0,4,17.76517069696260,297.18508668369549,402091.581688851,5531655.42121744
7,,156.434,Rechts,5,0,5,25.54004786794055,295.98610733935942,402084.401401488,5531658.40319471
7,,156.434,Rechts,6,0,6,31.53104527826526,298.44675389105180,402079.182941273,5531661.34593543
7,,156.434,Rechts,7,0,7,38.16469044473269,294.91706290126376,402073.297459828,5531664.40638578
7,,156.434,Rechts,8,0,8,44.14681582235980,290.61164086587195,402067.76510727,5531666.68210527
7,,156.434,Rechts,9,0,9,54.09805712675124,290.86532192779435,402058.348336958,5531669.8995018
7,,156.434,Rechts,10,0,10,63.89219304009590,292.46174491211252,402049.323932076,5531673.70544647
7,,156.434,Rechts,11,0,11,73.71387645005268,290.33825269805021,402040.221054108,5531677.3936815
7,,156.434,Rechts,12,0,12,89.07466982811214,288.76232385526242,402025.664296667,5531682.29824938
7,,156.434,Rechts,13,0,13,101.18497653506380,282.99573562638187,402014.207226121,5531686.22190367
7,,156.434,Rechts,14,0,14,115.81426251733060,278.09400984811077,401999.689705224,5531688.02678465
7,,156.434,Rechts,15,0,15,132.18582467599481,279.14889008779096,401983.524249521,5531690.61639649
7,,156.434,Rechts,16,0,16,148.87976337131227,280.01848068060877,401967.044901476,5531693.28448141
7,,156.434,Rechts,17,0,17,156.39025676269381,280.84030547091271,401959.668431398,5531694.69699696
8,,128.255,Rechts,0,0,0,0.00000000000000,327.18587006579224,402114.849311462,5531682.88091606
8,,128.255,Rechts,1,0,1,3.04159498997398,322.99997244903841,402113.201024025,5531685.43717282
8,,128.255,Rechts,2,0,2,6.79540654602888,321.60477042515060,402110.729121818,5531688.26220391
8,,128.255,Rechts,3,0,3,10.70431944677943,322.44389528726845,402108.453402326,5531691.44036389
8,,128.255,Rechts,4,0,4,13.60304768627729,313.68111109932022,402106.609284807,5531693.67684684
8,,128.255,Rechts,5,0,5,17.72288469753447,301.59399289233488,402103.313415198,5531696.14874905
8,,128.255,Rechts,6,0,6,25.86482190258933,299.17678974197173,402096.015418206,5531699.758511
8,,128.255,Rechts,7,0,7,33.77952414018208,301.01328883112473,402089.305969359,5531703.9568211
8,,128.255,Rechts,8,0,8,41.70744217469302,301.21542461237561,402082.43957434,5531707.91971194
8,,128.255,Rechts,9,0,9,52.67937158321518,299.11133386310217,402073.179750199,5531713.80519338
8,,128.255,Rechts,10,0,10,62.96293939931284,297.40759439352729,402063.919926059,5531718.27815928
8,,128.255,Rechts,11,0,11,72.74575133551974,295.20145311941343,402055.366359693,5531723.02578098
8,,128.255,Rechts,12,0,12,81.46739146123176,290.45677123315886,402047.244395299,5531726.20394096
8,,128.255,Rechts,13,0,13,92.37578551104058,289.20432811787123,402036.964421042,5531729.85293945
8,,128.255,Rechts,14,0,14,100.62712881347515,285.00586627081788,402029.156348991,5531732.52102438
8,,128.255,Rechts,15,0,15,111.38466983672564,281.25370382268682,402018.601718933,5531734.60056115
8,,128.255,Rechts,16,0,16,119.94911832165189,282.40213940397405,402010.205098739,5531736.2877325
8,,128.255,Rechts,17,0,17,128.21919129960577,283.44286766070474,402002.161607431,5531738.21032311
9,,79.172,Rechts,0,0,0,0.00000000000000,331.45660227504766,402142.715788528,5531801.00839977
9,,79.172,Rechts,1,0,1,4.04222833471955,331.97618007683411,402140.78431373,5531804.55931726
9,,79.172,Rechts,2,0,2,9.39481764452879,320.00290259662000,402138.312411524,5531809.30693896
9,,79.172,Rechts,3,0,3,16.41859721888245,302.57801134025669,402132.740822422,5531813.58372214
9,,79.172,Rechts,4,0,4,23.85989836467872,295.32964659433509,402126.149083204,5531817.03653793
9,,79.172,Rechts,5,0,5,36.60603896693375,292.76893571862126,402114.417356857,5531822.01957888
9,,79.172,Rechts,6,0,6,49.30662367813386,291.67896188779594,402102.68563051,5531826.88491021
9,,79.172,Rechts,7,0,7,58.79440595895072,293.31789688438283,402093.8181718,5531830.25925291
9,,79.172,Rechts,8,0,8,69.34115659476493,296.08124090618554,402084.322928402,5531834.84992843
9,,79.172,Rechts,9,0,9,79.15005691402624,296.36005820473093,402075.533942778,5531839.2051847
10,,49.896,Rechts,0,0,0,0.00000000000000,343.16828505997199,402160.608623577,5531874.01684618
10,,49.896,Rechts,1,0,1,3.55712069314437,343.64616927725223,402159.578617812,5531877.42157755
10,,49.896,Rechts,2,0,2,8.00350573656029,342.50553987946620,402158.36228498,5531881.69836074
10,,49.896,Rechts,3,0,3,12.19759670193282,342.92829787041535,402156.989005976,5531885.66125157
10,,49.896,Rechts,4,0,4,16.58525283381821,331.60463488708086,402155.85114623,5531889.89879822
10,,49.896,Rechts,5,0,5,22.47648616123128,318.34815973380881,402151.927491933,5531894.29329103
10,,49.896,Rechts,6,0,6,30.75939379823422,318.48903627274808,402146.434375918,5531900.49266482
10,,49.896,Rechts,7,0,7,37.98659034167933,316.22697684705565,402141.647517676,5531905.90730774
10,,49.896,Rechts,8,0,8,46.92184618177260,311.23684197019037,402135.212724629,5531912.10668153
10,,49.896,Rechts,9,0,9,49.88154056962864,308.54118362187887,402132.897768594,5531913.95079905
11,,84.060,Rechts,0,0,0,0.00000000000000,341.85808421110931,402123.231360626,5531719.56796157
11,,84.060,Rechts,1,0,1,5.37284818841712,341.56974761683182,402121.558407677,5531724.67371578
11,,84.060,Rechts,2,0,2,10.38561408121213,326.88226768113248,402119.949709416,5531729.42133748
11,,84.060,Rechts,3,0,3,15.43997532717086,309.40850321347580,402116.222237834,5531732.83491672
11,,84.060,Rechts,4,0,4,22.98941655717300,303.89366710661045,402110.140573674,5531737.30788262
11,,84.060,Rechts,5,0,5,36.37390948976555,302.06436234691023,402098.722739671,5531744.29198727
11,,84.060,Rechts,6,0,6,49.89179542874494,299.43769370307155,402087.344142211,5531751.58998426
11,,84.060,Rechts,7,0,7,63.66656047035576,297.40528725110528,402074.984631176,5531757.67164842
11,,84.060,Rechts,8,0,8,73.49920995476830,291.97021292397693,402066.352591724,5531762.38003357
11,,84.060,Rechts,9,0,9,84.03639523609618,285.32996618404599,402056.190327096,5531765.16582812
